Монета,Тип операции,bids or asks,Цена входа,Время входа,Цена выхода,Время выхода,Правильный Неправильный,Заработали с сделки
DOGEUSDT,пробой,bids,0.07062,2023-05-25 15:36:35,0.07076,2023-05-25 15:37:59,False,-2.4588129868387028
DOGEUSDT,отскок,asks,0.07061,2023-05-25 15:48:57,0.07074,2023-05-25 16:22:51,False,-1.9702500949659645
DOGEUSDT,отскок,asks,0.07011,2023-05-25 19:18:35,0.07024,2023-05-25 19:22:40,False,-2.3204004013707484
DOGEUSDT,пробой,asks,0.07024,2023-05-25 20:35:39,0.07059,2023-05-25 22:06:49,True,2.153691959595589
DOGEUSDT,пробой,bids,0.07066,2023-05-26 04:29:27,0.07059,2023-05-26 04:50:29,True,1.1619955897478629
DOGEUSDT,отскок,asks,0.07069,2023-05-26 12:57:24,0.07091,2023-05-26 13:21:13,False,-3.0297362942991275
DOGEUSDT,пробой,asks,0.07083,2023-05-26 13:23:27,0.07071,2023-05-26 14:13:17,False,-1.3784942726120746
DOGEUSDT,пробой,bids,0.07079,2023-05-26 15:06:49,0.07092,2023-05-26 15:26:17,False,-2.29481193275866
DOGEUSDT,отскок,bids,0.07111,2023-05-26 17:58:42,0.07098,2023-05-26 19:18:38,False,-1.5084249297430024
DOGEUSDT,пробой,bids,0.07106,2023-05-26 19:28:44,0.07073,2023-05-26 19:31:18,True,2.2921428444850345
DOGEUSDT,отскок,asks,0.07112,2023-05-26 23:26:09,0.07081,2023-05-27 01:58:43,True,1.9780452517441784
DOGEUSDT,отскок,asks,0.07097,2023-05-27 02:35:06,0.07094,2023-05-27 03:40:05,True,0.574313401877876
DOGEUSDT,пробой,asks,0.07103,2023-05-27 03:48:47,0.0711,2023-05-27 05:19:16,True,1.5078435578946887
DOGEUSDT,отскок,asks,0.07144,2023-05-27 11:18:16,0.07137,2023-05-27 12:46:35,True,1.1232709778884369
DOGEUSDT,пробой,bids,0.07144,2023-05-27 13:19:57,0.07137,2023-05-27 15:09:55,True,0.8072131850447237
DOGEUSDT,отскок,asks,0.07144,2023-05-27 16:25:10,0.07105,2023-05-27 16:57:48,True,2.1576273103312547
DOGEUSDT,отскок,asks,0.07118,2023-05-27 17:15:57,0.07131,2023-05-27 17:24:14,False,-2.300218918356368
DOGEUSDT,отскок,asks,0.07126,2023-05-27 17:59:59,0.07138,2023-05-27 18:16:04,False,-1.8352414591064568
DOGEUSDT,отскок,asks,0.07138,2023-05-27 18:17:32,0.07106,2023-05-27 19:22:08,True,1.996930443000847
DOGEUSDT,отскок,asks,0.0711,2023-05-27 19:41:55,0.07123,2023-05-27 19:47:28,False,-2.2973131033706093
DOGEUSDT,отскок,asks,0.07129,2023-05-27 19:58:53,0.07141,2023-05-27 20:49:59,False,-1.830980462674972
DOGEUSDT,отскок,asks,0.07137,2023-05-27 20:53:06,0.07149,2023-05-27 21:33:20,False,-1.4103105050963345
DOGEUSDT,отскок,asks,0.07157,2023-05-27 23:07:07,0.07172,2023-05-27 23:40:39,False,-2.174124880347918
DOGEUSDT,пробой,asks,0.07173,2023-05-27 23:48:24,0.07205,2023-05-28 01:20:58,True,1.9915211140329925
DOGEUSDT,отскок,asks,0.07341,2023-05-28 02:10:40,0.07309,2023-05-28 02:18:53,True,2.093998620096249
DOGEUSDT,пробой,asks,0.0732,2023-05-28 02:25:38,0.07306,2023-05-28 02:27:24,False,-2.371231466844144
DOGEUSDT,отскок,asks,0.07312,2023-05-28 02:30:26,0.0728,2023-05-28 02:37:14,True,2.1036144176042977
DOGEUSDT,пробой,asks,0.0728,2023-05-28 02:39:27,0.07267,2023-05-28 02:40:48,False,-1.915541619126189
DOGEUSDT,отскок,asks,0.0732,2023-05-28 04:06:14,0.07333,2023-05-28 04:10:07,False,-2.232099961661419
DOGEUSDT,отскок,bids,0.07329,2023-05-28 04:11:34,0.07315,2023-05-28 04:12:38,False,-2.3580108222614484
DOGEUSDT,отскок,bids,0.0729,2023-05-28 04:40:14,0.07277,2023-05-28 05:09:13,False,-1.9009803353977532
DOGEUSDT,отскок,asks,0.07261,2023-05-28 10:24:21,0.07274,2023-05-28 10:57:29,False,-1.4791332467869205
DOGEUSDT,пробой,bids,0.0727,2023-05-28 11:20:38,0.07228,2023-05-28 11:21:52,True,2.332643163584573
DOGEUSDT,отскок,bids,0.07251,2023-05-28 12:21:46,0.07239,2023-05-28 12:36:24,False,-2.099820637908711
